id,code,name,description,notes,symbol
sat_udm_code_2188,XIE,Paquete de mostrador.,,,
sat_udm_code_2189,XIF,Envase para alimentos,"Envase flexible tubular o de piel, posiblemente transparente, a menudo utilizado para contener alimentos (por ejemplo salami).",,
sat_udm_code_2190,XIG,Paquete envuelto en papel,,,
sat_udm_code_2191,XIH,Tambor de plástico,,,
sat_udm_code_2192,XIK,Paquete de cartón con los agujeros para botellas,Material de empaque realizado en cartón que facilita la separación de botellas individuales de vidrio o plástico.,,
sat_udm_code_2193,XIL,Bandeja rígida con tapa y apilable (CEN TS 14482: 2002),Bandeja rígida apilable empotrada compatible con CEN TS 14482: 2002.,,
sat_udm_code_2194,XIN,Lingote,,,
sat_udm_code_2195,XIZ,Lingotes  con correas/ agrupados,,,
sat_udm_code_2196,XJB,Bolsa jumbo,"Bolsa de contención flexible, ampliamente utilizada para almacenamiento, transporte y manipulación de materiales en polvo, escamas o granulares. Típicamente construido a partir de tejido de polipropileno (PP) tejido en forma de bolsas cúbicas.",,
sat_udm_code_2197,XJC,Bidón rectangular,,,
sat_udm_code_2198,XJG,Jarra,,,
sat_udm_code_2199,XJR,Tarro,,,
sat_udm_code_2200,XJT,Bolsa de yute,,,
sat_udm_code_2201,XJY,"Bidón, cilíndrico",,,
sat_udm_code_2202,XKG,Barrilete,,,
sat_udm_code_2203,XKI,Kit (Conjunto de piezas),Conjunto de artículos o implementos utilizados para un propósito específico.,,
sat_udm_code_2204,XLE,Valijas,"Colección de bolsas, cajas y / o contenedores que contienen objetos personales para un viaje.",,
sat_udm_code_2205,XLG,Bitacora,,,
sat_udm_code_2206,XLT,Lote,,,
sat_udm_code_2207,XLU,Caja de arrastre,Caja de madera para el transporte y almacenamiento de frutas y verduras.,,
sat_udm_code_2208,XLV,Contenedor pequeño,"Contenedor de madera o metal, usado para empacar artículos de uso doméstico y personales.",,
sat_udm_code_2209,XLZ,Registros  con fleje/ agrupados/ armados,,,
sat_udm_code_2210,XMA,Cajón metálico,Caja de contención hecha de metal para retener sustancias o artículos.,,
sat_udm_code_2211,XMB,Múltiplo de bolsas,,,
sat_udm_code_2212,XMC,Cajón para leche,,,
sat_udm_code_2213,XME,Contenedor de metal,"Tipo de caja de contención hecha de metal para retener sustancias o artículos, no especificado de otro modo como equipo de transporte.",,
sat_udm_code_2214,XMR,Recipiente de metal,Recipiente de contención de metal para retener sustancias o artículos.,,
sat_udm_code_2215,XMS,Saco milti-pared,,,
sat_udm_code_2216,XMT,Tapete,,,
sat_udm_code_2217,XMW,Contenedor envuelto en plástico,Recipiente de contención envuelto en plástico para retener sustancias o artículos.,,
sat_udm_code_2218,XMX,Caja pequeña de cerillos,,,
sat_udm_code_2219,XNA,No disponible,,,
sat_udm_code_2220,XNE,Sin empaque o no empaquetado,,,
sat_udm_code_2221,XNF,"Sin empaque o no empaquetado, unidad simple",,,
sat_udm_code_2222,XNG,"Sin empaque o no empaquetado, unidades múltiples",,,
sat_udm_code_2223,XNS,Caja nido,,,
sat_udm_code_2224,XNT,Red,,,
sat_udm_code_2225,XNU,Red de plástico con tubo,,,
sat_udm_code_2226,XNV,Red textil con tubo,,,
sat_udm_code_2227,XOA,"Pallet, Según la clasificación de la compañía (Commonwealth Handling Equipment Pool (CHEP) 40 cm x 60 cm",Pallet de dimensiones 40 centímetros x 60 centímetros.,,
sat_udm_code_2228,XOB,"Pallet, Según la clasificación de la compañía (Commonwealth Handling Equipment Pool (CHEP) 80 cm x 120 cm",Pallet de dimensiones 80 centímetros x 120 centímetros.,,
sat_udm_code_2229,XOC,"Pallet, Según la clasificación de la compañía (Commonwealth Handling Equipment Pool (CHEP) 100 cm x 120 cm",Pallet de dimensiones 100 centímetros x 120 centímetros.,,
sat_udm_code_2230,XOD,"Pallet, AS 4068-1993",Pallet con  estándar australiano de dimensiones 115.5 centímetros x 116.5 centímetros.,,
sat_udm_code_2231,XOE,"Pallet, ISO T11","Pallet con estándar ISO de dimensiones 110 centímetros x 110 centímetros, prevalente en la región Asia-Pacífico.",,
sat_udm_code_2232,XOF,"Plataforma, peso o dimensión no especificada",Plataforma de carga equivalente del Pallet de dimensiones desconocidas o peso desconocido.,,
sat_udm_code_2233,XOK,Bloque,"Una pieza sólida de una sustancia dura, tal como granito, que tiene uno o más lados planos.",,
sat_udm_code_2234,XOT,Octabin,"Envase estándar de cartón de grandes dimensiones para almacenar por ejemplo verduras, gránulos de plástico u otros productos secos.",,
sat_udm_code_2235,XP2,Charola,"Recipiente ancho y abierto, usualmente de metal.",,
sat_udm_code_2236,XPA,Cajetilla,Paquete pequeño.,,
sat_udm_code_2237,XPB,"Pallet, Caja combinada y abierta con caja y pallet.",,,
sat_udm_code_2238,XPC,Paquete postal,,,
sat_udm_code_2239,XPD,Pallet modular con collares (80cms * 100cms),Pallet tamaño estándar de dimensiones 80 centímetros por 100 centímetros (cms).,,
sat_udm_code_2240,XPE,Pallet modular con collares (80cms * 120cms),Pallet tamaño estándar de dimensiones 80 centímetros por 120 centímetros (cms).,,
sat_udm_code_2241,XPF,Corral,Pequeño recinto abierto para retener animales.,,
sat_udm_code_2242,XPG,Placa,,,
sat_udm_code_2243,XPH,Cantaro,,,
sat_udm_code_2244,XPI,Pleca,,,
sat_udm_code_2245,XPJ,Canastilla,,,
sat_udm_code_2246,XPK,Paquete,Unidad de empaque estándar.,,
sat_udm_code_2247,XPL,Balde,,,
sat_udm_code_2248,XPN,Tablón,,,
sat_udm_code_2249,XPO,Bolsa pequeña,,,
sat_udm_code_2250,XPR,Contenedor de plástico,Recipiente de contención de plástico para retener sustancias o artículos.,,
sat_udm_code_2251,XPT,Maceta,,,
sat_udm_code_2252,XPU,Cacerola,,,
sat_udm_code_2253,XPV,"Tubos, con fleje/ agrupados/ armados",,,
sat_udm_code_2254,XPX,Pallet,"Plataforma o caja abierta, generalmente de madera, en la que se conservan las mercancías para facilitar el manejo mecánico durante el transporte y almacenamiento.",,
sat_udm_code_2255,XPY,Placas con fleje/ agrupados/ armados,,,
sat_udm_code_2256,XPZ,Tablones con fleje/ agrupados/ armados,,,
sat_udm_code_2257,XQA,Tambor de acero con cabeza no desmontable,,,
sat_udm_code_2258,XQB,Tambor de  acero con cabeza extraíble,,,
sat_udm_code_2259,XQC,Tambor de aluminio con cabeza no extraíble,,,
sat_udm_code_2260,XQD,Tambor de aluminio con cabeza extraíble,,,
sat_udm_code_2261,XQF,"Tambor, plástico con cabeza no desmontable",,,
sat_udm_code_2262,XQG,"Tambor, plástico, cabeza extraíble",,,
sat_udm_code_2263,XQH,Barril de madera con tapón,,,
sat_udm_code_2264,XQJ,Barril de madera con cabeza desprendible,,,
sat_udm_code_2265,XQK,Bidón de acero con cabeza no desmontable,,,
sat_udm_code_2266,XQL,Bidón de acero con cabeza desmontable,,,
sat_udm_code_2267,XQM,Bidón de plástico con cabeza no desmontable,,,
sat_udm_code_2268,XQN,Bidón de plástico con cabeza extraíble,,,
sat_udm_code_2269,XQP,Caja de madera natural estándar,,,
sat_udm_code_2270,XQQ,Caja de madera natural con muros a prueba de filtraciones,,,
sat_udm_code_2271,XQR,Caja de plástico expandida,,,
sat_udm_code_2272,XQS,Caja de plástico sólida,,,
sat_udm_code_2273,XRD,Rod,,,
sat_udm_code_2274,XRG,Anillo,,,
sat_udm_code_2275,XRJ,"Estante, Perchero para ropa",,,
sat_udm_code_2276,XRK,Estante,,,
sat_udm_code_2277,XRL,Carrete,Dispositivo giratorio cilíndrico con un reborde en cada extremo en el que se enrollan los materiales.,,
sat_udm_code_2278,XRO,Rollo,,,
sat_udm_code_2279,XRT,Red Roja,Material de confinamiento hecho de redes de malla roja para retener artículos (por ejemplo árboles).,,
sat_udm_code_2280,XRZ,Varillas  con fleje/ agrupados/ armados,,,
sat_udm_code_2281,XSA,Saco,,,
sat_udm_code_2282,XSB,Losa,,,
sat_udm_code_2283,XSC,Cajón poco profundo,,,
sat_udm_code_2284,XSD,Huso,,,
sat_udm_code_2285,XSE,Baúl,,,
sat_udm_code_2286,XSH,Bolsa pequeña hermética,,,
sat_udm_code_2287,XSI,Patín,Una plataforma o plataforma móvil baja para facilitar el manejo y transporte de mercancías.,,
sat_udm_code_2288,XSK,Carcasa esqueleto,,,
sat_udm_code_2289,XSL,Hoja de deslizamiento,Láminas de plástico duro se utilizan principalmente como la base sobre la cual apilan mercancías para optimizar el espacio dentro de un contenedor. Puede utilizarse como alternativa a un embalaje paletizado.,,
sat_udm_code_2290,XSM,Hoja de metal,,,
sat_udm_code_2291,XSO,Carrete pequeño,"Contenedor de empaque utilizado en el transporte de artículos tales como alambre, cable, cinta e hilo.",,
sat_udm_code_2292,XSP,Hoja de empaque de plástico,,,
sat_udm_code_2293,XSS,Cajón de acero,,,
sat_udm_code_2294,XSU,Maleta,,,
sat_udm_code_2295,XSV,Sobre de acero,,,
sat_udm_code_2296,XSW,Envoltorio,Mercancías retenidas en una película de plástico transparente que ha sido envuelta alrededor y luego encogido fuertemente a las mercancías.,,
sat_udm_code_2297,XSY,Manga,,,
sat_udm_code_2298,XSZ,Hojas  con fleje/ agrupados/ armados,,,
sat_udm_code_2299,XT1,Tableta,"Artículo suelto o sin empaque en forma de barra, bloque o pieza.",,
sat_udm_code_2300,XTB,Tina,,,
sat_udm_code_2301,XTC,Caja para té,,,
sat_udm_code_2302,XTD,Tubo plegable,,,
sat_udm_code_2303,XTG,Contenedor de tanque genérico,Recipiente especialmente construido para el transporte de líquidos y gases a granel.,,
sat_udm_code_2304,XTI,Tierce,Barril de 1/6 parte de tonel,,
sat_udm_code_2305,XTK,Tanque rectangular,,,
sat_udm_code_2306,XTL,Tina con tapa,,,
sat_udm_code_2307,XTN,Hojalata,,,
sat_udm_code_2308,XTO,Tonel,Barril con capacidad para 982 litros,,
sat_udm_code_2309,XTR,Maletero,,,
sat_udm_code_2310,XTS,Estructura,,,
sat_udm_code_2311,XTT,Bolsa de mano,Una gran bolsa o cesto.,,
sat_udm_code_2312,XTU,Tubo,,,
sat_udm_code_2313,XTV,Tubo con boquilla,"Tubo de plástico, metal o cartón, provisto de una boquilla, que contiene un producto líquido o semilíquido, por ejemplo silicio.",,
sat_udm_code_2314,XTW,Pallet tricapa,Una paleta ligera hecha de cartón ondulado resistente.,,
sat_udm_code_2315,XTY,Tanque cilíndrico,,,
sat_udm_code_2316,XTZ,Tubos  con fleje/ agrupados/ armados,,,
sat_udm_code_2317,XUC,Sin empaque,,,
sat_udm_code_2318,XUN,Unidad,"Tipo de paquete compuesto de un solo artículo u objeto, no especificado de otro modo como una unidad de equipo de transporte.",,
sat_udm_code_2319,XVA,Tanque,,,
sat_udm_code_2320,XVG,"Tanque de gas (a 1,031 mbar y 15° C)",,,
sat_udm_code_2321,XVI,Frasco pequeño,,,
sat_udm_code_2322,XVK,Paquete transportable,Tipo de cajón de madera.,,
sat_udm_code_2323,XVL,Contenedor para líquidos a granel,,,
sat_udm_code_2324,XVN,Vehículo,Medio de transporte autopropulsado.,,
sat_udm_code_2325,XVO,"Contenedor para sólido de partículas grandes a granel (""nódulos"")",,,
sat_udm_code_2326,XVP,Envasado al vacío,,,
sat_udm_code_2327,XVQ,Tanque para Gas licuado (a temperatura / presión anormal),,,
sat_udm_code_2328,XVR,Contenedor para sólidos de partículas granulares a granel (Granos),,,
sat_udm_code_2329,XVS,Contenedor de chatarra a granel,Chatarra suelta o sin empaquetar transportada a granel.,,
sat_udm_code_2330,XVY,"Contenedor para sólido de partículas finas a granel (""polvos"")",,,
sat_udm_code_2331,XWA,Contenedor de granel intermedio,"Recipiente reutilizable hecho de metal, plástico, textiles, madera o materiales compuestos utilizados para facilitar el transporte de sólidos y líquidos a granel en volúmenes manejables.",,
sat_udm_code_2332,XWB,Botella de mimbre,,,
sat_udm_code_2333,XWC,Contenedor intermedio para gráneles y de acero,,,
sat_udm_code_2334,XWD,Contenedor intermedio para gráneles y de aluminio,,,
sat_udm_code_2335,XWF,Contenedor intermedio para gráneles y de metal,,,
sat_udm_code_2336,XWG,Contenedor intermedio para gráneles y de acero presurizado menor a 10 kpa,,,
sat_udm_code_2337,XWH,"Contenedor intermedio para gráneles y de aluminio, presurizado menor a 10 kpa",,,
sat_udm_code_2338,XWJ,Contenedor intermedio para gráneles y de metal con una presión de 10 kpa,,,
sat_udm_code_2339,XWK,Contenedor intermedio para gráneles y de acero para líquido,,,
sat_udm_code_2340,XWL,Contenedor intermedio para gráneles y de aluminio para líquido,,,
sat_udm_code_2341,XWM,Contenedor intermedio para gráneles y de metal para líquido,,,
sat_udm_code_2342,XWN,Contenedor intermedio para gráneles con tejido plástico sin capa con revestimiento,,,
sat_udm_code_2343,XWP,Contenedor intermedio para gráneles con tejido plástico y recubierto,,,
sat_udm_code_2344,XWQ,Contenedor intermedio para gráneles con tejido plástico con revestimiento,,,
sat_udm_code_2345,XWR,"Contenedor intermedio para gráneles con tejido plástico, revestido y con forro",,,
sat_udm_code_2346,XWS,Contenedor intermedio para gráneles con película de plástico,,,
sat_udm_code_2347,XWT,Contenedor intermedio para gráneles textil sin capa / forro,,,
sat_udm_code_2348,XWU,Contenedor intermedio para gráneles de madera natural con forro interior,,,
sat_udm_code_2349,XWV,Contenedor intermedio para gráneles textil recubierto,,,
sat_udm_code_2350,XWW,Contenedor intermedio para gráneles textil con revestimiento,,,
sat_udm_code_2351,XWX,Contenedor intermedio para gráneles textil recubierto y con forro,,,
sat_udm_code_2352,XWY,Contenedor intermedio para gráneles contrachapado con revestimiento interior,,,
sat_udm_code_2353,XWZ,Contenedor intermedio para gráneles de madera reconstituida con revestimiento interior,,,
sat_udm_code_2354,XXA,"Bolsa de tejido plástico, sin abrigo interior ni forro",,,
sat_udm_code_2355,XXB,Bolsa de tejido plástico a prueba de filtraciones,,,
sat_udm_code_2356,XXC,Bolsa de tejido plástico resistente al agua,,,
sat_udm_code_2357,XXD,Bolsa con película de plástico,,,
sat_udm_code_2358,XXF,Bolsa textil sin capa ni forro interior,,,
sat_udm_code_2359,XXG,Bolsa textil a prueba de filtraciones,,,
sat_udm_code_2360,XXH,Bolsa textil resistente al agua,,,
sat_udm_code_2361,XXJ,Bolsa de papel multi-pared,,,
sat_udm_code_2362,XXK,"Bolsa de papel multi-pared, resistente al agua",,,
sat_udm_code_2363,XYA,"Empaque compuesto, recipiente de plástico en tambor de acero",,,
sat_udm_code_2364,XYB,"Empaque compuesto, recipiente de plástico en cajas de acero",,,
sat_udm_code_2365,XYC,"Empaque compuesto, recipiente de plástico en tambor de aluminio",,,
sat_udm_code_2366,XYD,"Empaque compuesto, recipiente de plástico en cajón de aluminio",,,
sat_udm_code_2367,XYF,"Empaque compuesto, recipiente de plástico en caja de madera",,,
sat_udm_code_2368,XYG,"Empaque compuesto, recipiente de plástico en tambor de madera contrachapada",,,
sat_udm_code_2369,XYH,"Empaque compuesto, recipiente de plástico en caja de madera contrachapada",,,
sat_udm_code_2370,XYJ,"Empaque compuesto, recipiente de plástico en tambor de fibra",,,
sat_udm_code_2371,XYK,"Empaque compuesto, recipiente de plástico en caja de cartón",,,
sat_udm_code_2372,XYL,"Empaque compuesto, recipiente de plástico en el tambor de plástico",,,
sat_udm_code_2373,XYM,"Empaque compuesto, recipiente de plástico en caja de plástico sólido",,,
sat_udm_code_2374,XYN,"Empaque compuesto, receptáculo de vidrio en tambor de acero",,,
sat_udm_code_2375,XYP,"Empaque compuesto, receptáculo de vidrio en caja de cajas de acero",,,
sat_udm_code_2376,XYQ,"Empaque compuesto, recipiente de vidrio en tambor de aluminio",,,
